training_iter	round	epsilon	score	avg_loss_per_step	killed_self	avg_reward_per_step	invalid_actions_per_round	avg_invalid_actions_per_step	steps_survived
51678	758	 0.0500	0	 0.0072	True	-0.0701	27	 0.5094	53
51744	759	 0.0500	2	 0.0070	True	-0.0348	23	 0.3485	66
51768	760	 0.0500	0	 0.0062	True	-0.1062	12	 0.5000	24
51911	761	 0.0500	4	 0.0066	True	-0.0263	35	 0.2448	143
51953	762	 0.0500	0	 0.0054	True	-0.0659	15	 0.3571	42
52260	763	 0.0500	2	 0.0055	True	-0.0205	92	 0.2997	307
52497	764	 0.0500	4	 0.0055	True	-0.0253	68	 0.2869	237
52748	765	 0.0500	2	 0.0051	True	-0.0273	60	 0.2390	251
52897	766	 0.0500	1	 0.0055	True	-0.0277	23	 0.1544	149
53298	767	 0.0500	2	 0.0053	False	-0.0145	66	 0.1650	400
53425	768	 0.0500	2	 0.0062	True	-0.0288	12	 0.0945	127
53641	769	 0.0500	0	 0.0067	True	-0.0298	76	 0.3519	216
54042	770	 0.0500	2	 0.0055	False	-0.0112	71	 0.1775	400
54182	771	 0.0500	1	 0.0049	True	-0.0334	55	 0.3929	140
54241	772	 0.0500	0	 0.0048	True	-0.0438	4	 0.0678	59
54263	773	 0.0500	1	 0.0055	True	-0.0993	6	 0.2727	22
54664	774	 0.0500	2	 0.0054	False	-0.0109	81	 0.2025	400
54756	775	 0.0500	1	 0.0050	True	-0.0412	30	 0.3261	92
55051	776	 0.0500	1	 0.0049	True	-0.0386	153	 0.5186	295
55108	777	 0.0500	0	 0.0042	True	-0.0498	5	 0.0877	57
55201	778	 0.0500	0	 0.0048	True	-0.0370	13	 0.1398	93
55290	779	 0.0500	1	 0.0048	True	-0.0305	15	 0.1685	89
55311	780	 0.0500	0	 0.0060	True	-0.1248	12	 0.5714	21
55362	781	 0.0500	1	 0.0077	True	-0.0440	13	 0.2549	51
55397	782	 0.0500	0	 0.0068	True	-0.0782	16	 0.4571	35
55493	783	 0.0500	2	 0.0073	True	-0.0359	32	 0.3333	96
55863	784	 0.0500	7	 0.0060	True	-0.0199	110	 0.2973	370
56088	785	 0.0500	6	 0.0055	True	-0.0261	66	 0.2933	225
56169	786	 0.0500	3	 0.0057	True	-0.0380	28	 0.3457	81
56177	787	 0.0500	0	 0.0046	True	-0.2561	2	 0.2500	8
56578	788	 0.0500	1	 0.0056	False	-0.0141	106	 0.2650	400
56637	789	 0.0500	0	 0.0053	True	-0.0512	18	 0.3051	59
56651	790	 0.0500	0	 0.0061	True	-0.1665	6	 0.4286	14
56774	791	 0.0500	2	 0.0059	True	-0.0313	28	 0.2276	123
56894	792	 0.0500	2	 0.0050	True	-0.0254	15	 0.1250	120
56925	793	 0.0500	0	 0.0057	True	-0.1058	28	 0.9032	31
57221	794	 0.0500	2	 0.0049	True	-0.0264	95	 0.3209	296
57418	795	 0.0500	1	 0.0051	True	-0.0143	32	 0.1624	197
57614	796	 0.0500	2	 0.0064	True	-0.0230	43	 0.2194	196
57674	797	 0.0500	0	 0.0067	True	-0.0413	11	 0.1833	60
57824	798	 0.0500	4	 0.0065	True	-0.0222	29	 0.1933	150
58027	799	 0.0500	2	 0.0054	True	-0.0218	22	 0.1084	203
58108	800	 0.0500	0	 0.0051	True	-0.0408	12	 0.1481	81
58220	801	 0.0500	2	 0.0058	True	-0.0388	49	 0.4375	112
58270	802	 0.0500	0	 0.0053	True	-0.0703	28	 0.5600	50
58335	803	 0.0500	0	 0.0054	True	-0.0490	24	 0.3692	65
58406	804	 0.0500	0	 0.0053	True	-0.0499	33	 0.4648	71
58807	805	 0.0500	1	 0.0050	False	-0.0124	61	 0.1525	400
58984	806	 0.0500	4	 0.0051	True	-0.0182	33	 0.1864	177
58994	807	 0.0500	0	 0.0050	True	-0.2170	4	 0.4000	10
59121	808	 0.0500	0	 0.0051	True	-0.0344	22	 0.1732	127
59155	809	 0.0500	0	 0.0061	True	-0.0803	6	 0.1765	34
59395	810	 0.0500	3	 0.0050	True	-0.0222	46	 0.1917	240
59796	811	 0.0500	1	 0.0071	False	-0.0101	82	 0.2050	400
59976	812	 0.0500	2	 0.0061	True	-0.0300	77	 0.4278	180
59995	813	 0.0500	0	 0.0061	True	-0.1148	4	 0.2105	19
60052	814	 0.0500	1	 0.0061	True	-0.0515	17	 0.2982	57
60149	815	 0.0500	1	 0.0065	True	-0.0368	19	 0.1959	97
60317	816	 0.0500	2	 0.0059	True	-0.0225	57	 0.3393	168
60398	817	 0.0500	0	 0.0056	True	-0.0392	16	 0.1975	81
60617	818	 0.0500	0	 0.0057	True	-0.0299	84	 0.3836	219
60726	819	 0.0500	1	 0.0057	True	-0.0384	43	 0.3945	109
60934	820	 0.0500	1	 0.0059	True	-0.0255	58	 0.2788	208
61335	821	 0.0500	2	 0.0054	False	-0.0130	71	 0.1775	400
61488	822	 0.0500	0	 0.0059	True	-0.0415	75	 0.4902	153
61859	823	 0.0500	1	 0.0074	True	-0.0235	65	 0.1752	371
61866	824	 0.0500	0	 0.0061	True	-0.2886	0	 0.0000	7
62267	825	 0.0500	9	 0.0066	False	-0.0138	99	 0.2475	400
62352	826	 0.0500	0	 0.0055	True	-0.0461	21	 0.2471	85
62427	827	 0.0500	1	 0.0057	True	-0.0417	25	 0.3333	75
62727	828	 0.0500	2	 0.0059	True	-0.0189	64	 0.2133	300
63128	829	 0.0500	0	 0.0056	False	-0.0157	72	 0.1800	400
63162	830	 0.0500	0	 0.0058	True	-0.0918	24	 0.7059	34
63563	831	 0.0500	3	 0.0058	False	-0.0145	97	 0.2425	400
63840	832	 0.0500	2	 0.0072	True	-0.0279	103	 0.3718	277
63856	833	 0.0500	1	 0.0072	True	-0.1221	4	 0.2500	16
63881	834	 0.0500	0	 0.0077	True	-0.0851	5	 0.2000	25
64094	835	 0.0500	8	 0.0079	True	-0.0248	65	 0.3052	213
64164	836	 0.0500	3	 0.0069	True	-0.0317	9	 0.1286	70
64257	837	 0.0500	1	 0.0069	True	-0.0463	36	 0.3871	93
64529	838	 0.0500	2	 0.0064	True	-0.0250	84	 0.3088	272
