training_iter	round	epsilon	score	avg_loss_per_step	killed_self	avg_reward_per_step	invalid_actions_per_round	avg_invalid_actions_per_step	steps_survived
17	2	 0.9831	0	 nan	True	-0.1006	8	 0.4706	17
23	3	 0.9773	0	 nan	True	-0.2317	1	 0.1667	6
28	4	 0.9724	0	 nan	True	-0.2940	2	 0.4000	5
33	5	 0.9675	0	 2.0129	True	-0.2840	2	 0.4000	5
40	6	 0.9608	0	 1.3884	True	-0.2286	4	 0.5714	7
49	7	 0.9522	0	 1.2193	True	-0.1822	4	 0.4444	9
68	8	 0.9380	0	 0.7684	True	-0.0958	9	 0.4737	19
75	9	 0.9314	0	 0.5864	True	-0.2243	3	 0.4286	7
86	10	 0.9212	0	 0.4314	True	-0.1373	4	 0.3636	11
91	11	 0.9166	0	 0.4296	True	-0.2900	3	 0.6000	5
105	12	 0.9048	0	 0.6949	True	-0.1229	7	 0.5000	14
110	13	 0.9003	0	 0.8059	True	-0.2800	3	 0.6000	5
118	14	 0.8940	0	 0.3534	True	-0.1837	4	 0.5000	8
134	15	 0.8824	0	 0.5587	True	-0.0987	6	 0.3750	16
139	16	 0.8780	0	 0.6237	True	-0.3000	3	 0.6000	5
152	17	 0.8676	0	 0.4121	True	-0.1331	7	 0.5385	13
169	18	 0.8555	0	 0.3629	True	-0.1088	8	 0.4706	17
180	19	 0.8478	0	 0.5298	True	-0.1409	5	 0.4545	11
192	20	 0.8385	0	 0.5452	True	-0.1483	6	 0.5000	12
198	21	 0.8344	0	 0.6116	True	-0.2450	3	 0.5000	6
206	22	 0.8277	0	 0.4879	True	-0.1900	4	 0.5000	8
214	23	 0.8219	0	 0.5191	True	-0.1862	3	 0.3750	8
222	24	 0.8154	0	 0.6774	True	-0.1850	2	 0.2500	8
231	25	 0.8089	0	 0.6763	True	-0.1800	6	 0.6667	9
243	26	 0.8016	0	 0.7171	True	-0.1450	6	 0.5000	12
250	27	 0.7984	0	 0.8456	True	-0.2286	6	 0.8571	7
261	28	 0.7905	0	 0.7927	True	-0.1291	6	 0.5455	11
281	29	 0.7779	0	 0.5724	True	-0.1020	14	 0.7000	20
300	30	 0.7663	0	 0.6457	True	-0.0932	6	 0.3158	19
310	31	 0.7618	0	 0.8085	True	-0.1720	7	 0.7000	10
315	32	 0.7579	0	 0.6964	True	-0.2840	3	 0.6000	5
328	33	 0.7519	0	 0.4694	True	-0.1354	6	 0.4615	13
333	34	 0.7504	0	 0.3801	True	-0.3000	4	 0.8000	5
355	35	 0.7392	0	 0.3675	True	-0.0900	12	 0.5455	22
360	36	 0.7363	0	 0.4125	True	-0.3100	3	 0.6000	5
365	37	 0.7326	0	 0.3201	True	-0.2840	2	 0.4000	5
380	38	 0.7231	0	 0.3168	True	-0.0787	5	 0.3333	15
397	39	 0.7145	0	 0.6217	True	-0.1053	7	 0.4118	17
402	40	 0.7116	0	 0.5544	True	-0.2800	3	 0.6000	5
423	41	 0.7025	0	 0.5166	True	-0.1038	15	 0.7143	21
438	42	 0.6969	0	 0.5200	True	-0.1233	11	 0.7333	15
443	43	 0.6941	0	 0.4072	True	-0.2800	3	 0.6000	5
452	44	 0.6899	0	 0.4459	True	-0.1889	7	 0.7778	9
457	45	 0.6878	0	 0.4619	True	-0.2700	3	 0.6000	5
469	46	 0.6824	0	 0.4533	True	-0.1392	8	 0.6667	12
485	47	 0.6742	0	 0.5216	True	-0.1100	8	 0.5000	16
492	48	 0.6709	0	 0.4668	True	-0.2386	5	 0.7143	7
500	49	 0.6668	0	 0.6108	True	-0.1800	3	 0.3750	8
509	50	 0.6635	0	 0.5623	True	-0.1633	4	 0.4444	9
514	51	 0.6602	0	 0.4557	True	-0.2740	2	 0.4000	5
523	52	 0.6563	0	 0.4428	True	-0.1722	2	 0.2222	9
533	53	 0.6523	0	 0.6170	True	-0.1480	3	 0.3000	10
554	54	 0.6439	0	 0.5233	True	-0.0981	13	 0.6190	21
563	55	 0.6394	0	 0.6927	True	-0.1689	4	 0.4444	9
568	56	 0.6381	0	 0.3949	True	-0.2800	3	 0.6000	5
586	57	 0.6330	0	 0.3723	True	-0.0994	10	 0.5556	18
598	58	 0.6286	0	 0.3469	True	-0.1417	8	 0.6667	12
606	59	 0.6255	0	 0.2852	True	-0.1862	3	 0.3750	8
613	60	 0.6230	0	 0.3778	True	-0.2143	5	 0.7143	7
628	61	 0.6168	0	 0.4022	True	-0.1240	10	 0.6667	15
638	62	 0.6119	0	 0.4134	True	-0.1590	3	 0.3000	10
649	63	 0.6070	0	 0.3666	True	-0.1418	4	 0.3636	11
654	64	 0.6052	0	 0.2039	True	-0.2700	3	 0.6000	5
674	65	 0.5962	0	 0.3312	True	-0.0870	8	 0.4000	20
679	66	 0.5944	0	 0.3232	True	-0.2740	2	 0.4000	5
697	67	 0.5867	0	 0.4853	True	-0.0972	7	 0.3889	18
722	68	 0.5779	0	 0.3997	True	-0.0680	10	 0.4000	25
734	69	 0.5739	0	 0.3458	True	-0.1150	2	 0.1667	12
745	70	 0.5682	0	 0.4307	True	-0.1564	8	 0.7273	11
756	71	 0.5654	0	 0.4407	True	-0.1427	2	 0.1818	11
761	72	 0.5642	0	 0.4773	True	-0.2800	3	 0.6000	5
787	73	 0.5581	0	 0.5016	True	-0.0865	17	 0.6538	26
798	74	 0.5542	0	 0.4806	True	-0.1555	7	 0.6364	11
815	75	 0.5508	0	 0.4368	True	-0.0988	8	 0.4706	17
845	76	 0.5410	0	 0.3494	True	-0.0723	13	 0.4333	30
850	77	 0.5383	0	 0.3727	True	-0.2940	3	 0.6000	5
855	78	 0.5378	0	 0.3645	True	-0.3000	3	 0.6000	5
862	79	 0.5356	0	 0.3892	True	-0.2171	3	 0.4286	7
889	80	 0.5292	0	 0.5196	True	-0.0733	12	 0.4444	27
894	81	 0.5277	0	 0.6321	True	-0.3000	3	 0.6000	5
899	82	 0.5271	0	 0.4464	True	-0.2900	3	 0.6000	5
904	83	 0.5255	0	 0.3527	True	-0.2940	3	 0.6000	5
910	84	 0.5240	0	 0.6677	True	-0.2500	4	 0.6667	6
930	85	 0.5177	0	 0.6623	True	-0.0970	12	 0.6000	20
938	86	 0.5156	0	 0.3581	True	-0.1963	6	 0.7500	8
945	87	 0.5131	0	 0.5195	True	-0.2057	4	 0.5714	7
953	88	 0.5110	0	 0.4639	True	-0.2000	5	 0.6250	8
966	89	 0.5080	0	 0.4198	True	-0.1285	7	 0.5385	13
972	90	 0.5064	0	 0.4184	True	-0.2583	4	 0.6667	6
977	91	 0.5049	0	 0.6438	True	-0.2900	4	 0.8000	5
986	92	 0.5009	0	 0.5415	True	-0.1944	6	 0.6667	9
992	93	 0.4994	0	 0.6568	True	-0.2617	4	 0.6667	6
997	94	 0.4989	0	 0.4081	True	-0.2900	3	 0.6000	5
1003	95	 0.4969	0	 0.5358	True	-0.2483	2	 0.3333	6
1010	96	 0.4949	0	 0.4770	True	-0.2014	2	 0.2857	7
1015	97	 0.4929	0	 0.6569	True	-0.3000	3	 0.6000	5
1021	98	 0.4910	0	 0.3466	True	-0.2417	3	 0.5000	6
1035	99	 0.4866	0	 0.5165	True	-0.1364	9	 0.6429	14
1043	100	 0.4851	0	 0.6016	True	-0.2087	5	 0.6250	8
1056	101	 0.4822	0	 0.4965	True	-0.1346	9	 0.6923	13
1078	102	 0.4779	0	 0.5503	True	-0.0941	11	 0.5000	22
1111	103	 0.4698	0	 0.4390	True	-0.0800	21	 0.6364	33
1123	104	 0.4680	0	 0.5854	True	-0.1408	6	 0.5000	12
1130	105	 0.4666	0	 0.4192	True	-0.2286	5	 0.7143	7
1143	106	 0.4638	0	 0.4816	True	-0.1300	7	 0.5385	13
1159	107	 0.4591	0	 0.5379	True	-0.1213	12	 0.7500	16
1165	108	 0.4582	0	 0.3153	True	-0.2283	3	 0.5000	6
1176	109	 0.4559	0	 0.3286	True	-0.1427	5	 0.4545	11
1184	110	 0.4541	0	 0.4617	True	-0.2063	5	 0.6250	8
1207	111	 0.4510	0	 0.3920	True	-0.0813	7	 0.3043	23
1220	112	 0.4487	0	 0.4769	True	-0.1200	5	 0.3846	13
1243	113	 0.4451	0	 0.4754	True	-0.0987	19	 0.8261	23
1264	114	 0.4407	0	 0.5141	True	-0.0771	12	 0.5714	21
1271	115	 0.4389	0	 0.4627	True	-0.2129	2	 0.2857	7
1279	116	 0.4367	0	 0.5346	True	-0.2012	3	 0.3750	8
1294	117	 0.4350	0	 0.5615	True	-0.1300	13	 0.8667	15
1305	118	 0.4324	0	 0.3976	True	-0.1509	5	 0.4545	11
1317	119	 0.4311	0	 0.4892	True	-0.1500	8	 0.6667	12
1328	120	 0.4289	0	 0.5136	True	-0.1564	8	 0.7273	11
1339	121	 0.4268	0	 0.5149	True	-0.1464	6	 0.5455	11
1361	122	 0.4243	0	 0.4957	True	-0.0873	10	 0.4545	22
1368	123	 0.4226	0	 0.4175	True	-0.2286	5	 0.7143	7
1380	124	 0.4204	0	 0.3511	True	-0.1417	8	 0.6667	12
1410	125	 0.4142	0	 0.3915	True	-0.0633	10	 0.3333	30
1423	126	 0.4121	0	 0.4006	True	-0.1377	9	 0.6923	13
1452	127	 0.4056	0	 0.3865	True	-0.0859	23	 0.7931	29
1458	128	 0.4048	0	 0.3327	True	-0.2367	3	 0.5000	6
1472	129	 0.4023	0	 0.4223	True	-0.1393	12	 0.8571	14
1490	130	 0.4003	0	 0.2635	True	-0.1028	12	 0.6667	18
1495	131	 0.3999	0	 0.3581	True	-0.2940	3	 0.6000	5
1504	132	 0.3987	0	 0.2756	True	-0.1833	6	 0.6667	9
1518	133	 0.3975	0	 0.2541	True	-0.1407	12	 0.8571	14
1571	134	 0.3889	0	 0.3646	True	-0.0513	27	 0.5094	53
1582	135	 0.3869	0	 0.3194	True	-0.1418	5	 0.4545	11
1593	136	 0.3850	0	 0.3211	True	-0.1491	6	 0.5455	11
1598	137	 0.3842	0	 0.3680	True	-0.2940	2	 0.4000	5
1605	138	 0.3835	0	 0.4638	True	-0.2357	5	 0.7143	7
1612	139	 0.3827	0	 0.4453	True	-0.2129	3	 0.4286	7
1617	140	 0.3819	0	 0.4390	True	-0.3000	3	 0.6000	5
1623	141	 0.3804	0	 0.3807	True	-0.2233	2	 0.3333	6
1629	142	 0.3793	0	 0.3463	True	-0.2533	3	 0.5000	6
1646	143	 0.3766	0	 0.2830	True	-0.1094	9	 0.5294	17
1661	144	 0.3751	0	 0.3791	True	-0.1300	13	 0.8667	15
1666	145	 0.3751	0	 0.3273	True	-0.2800	3	 0.6000	5
1671	146	 0.3740	0	 0.3916	True	-0.2800	3	 0.6000	5
1676	147	 0.3733	0	 0.4082	True	-0.2900	3	 0.6000	5
1682	148	 0.3721	0	 0.3458	True	-0.2500	4	 0.6667	6
1688	149	 0.3707	0	 0.4104	True	-0.2250	4	 0.6667	6
1693	150	 0.3699	0	 0.4209	True	-0.2800	3	 0.6000	5
1702	151	 0.3681	0	 0.3437	True	-0.1889	7	 0.7778	9
1722	152	 0.3659	0	 0.3003	True	-0.0925	10	 0.5000	20
1727	153	 0.3648	0	 0.2302	True	-0.2640	2	 0.4000	5
1732	154	 0.3640	0	 0.2875	True	-0.2900	3	 0.6000	5
1755	155	 0.3615	0	 0.2800	True	-0.0909	16	 0.6957	23
1763	156	 0.3604	0	 0.2581	True	-0.1888	2	 0.2500	8
1774	157	 0.3586	0	 0.2941	True	-0.1536	7	 0.6364	11
1779	158	 0.3586	0	 0.2378	True	-0.2800	3	 0.6000	5
1785	159	 0.3583	0	 0.2228	True	-0.2433	1	 0.1667	6
1791	160	 0.3572	0	 0.1976	True	-0.2617	2	 0.3333	6
1809	161	 0.3550	0	 0.2827	True	-0.1044	10	 0.5556	18
1814	162	 0.3536	0	 0.3712	True	-0.3000	3	 0.6000	5
1819	163	 0.3529	0	 0.2948	True	-0.2740	3	 0.6000	5
1824	164	 0.3526	0	 0.3781	True	-0.3100	4	 0.8000	5
1829	165	 0.3519	0	 0.2932	True	-0.2700	3	 0.6000	5
1888	166	 0.3442	0	 0.3730	True	-0.0537	31	 0.5254	59
1903	167	 0.3435	0	 0.2580	True	-0.1220	9	 0.6000	15
1910	168	 0.3421	0	 0.2378	True	-0.2214	4	 0.5714	7
1924	169	 0.3401	0	 0.3217	True	-0.1286	10	 0.7143	14
2001	170	 0.3324	0	 0.3444	True	-0.0508	44	 0.5714	77
2041	171	 0.3290	0	 0.3543	True	-0.0662	25	 0.6250	40
2048	172	 0.3287	0	 0.3718	True	-0.2129	3	 0.4286	7
2057	173	 0.3281	0	 0.3283	True	-0.1744	6	 0.6667	9
2062	174	 0.3281	0	 0.3093	True	-0.2900	4	 0.8000	5
2068	175	 0.3271	0	 0.1851	True	-0.2367	2	 0.3333	6
2087	176	 0.3245	0	 0.3690	True	-0.0963	10	 0.5263	19
2132	177	 0.3203	0	 0.3718	True	-0.0638	20	 0.4444	45
2146	178	 0.3193	0	 0.2354	True	-0.1229	9	 0.6429	14
2151	179	 0.3193	0	 0.1942	True	-0.2900	2	 0.4000	5
2163	180	 0.3177	0	 0.3320	True	-0.1383	4	 0.3333	12
2180	181	 0.3152	0	 0.3698	True	-0.1065	8	 0.4706	17
2186	182	 0.3149	0	 0.2756	True	-0.2583	5	 0.8333	6
2193	183	 0.3139	0	 0.4298	True	-0.2229	3	 0.4286	7
2198	184	 0.3133	0	 0.3704	True	-0.2740	2	 0.4000	5
2203	185	 0.3130	0	 0.3315	True	-0.2900	3	 0.6000	5
2208	186	 0.3124	0	 0.3951	True	-0.2800	3	 0.6000	5
2242	187	 0.3089	0	 0.3287	True	-0.0638	15	 0.4412	34
2247	188	 0.3083	0	 0.2920	True	-0.2900	3	 0.6000	5
2252	189	 0.3074	0	 0.5415	True	-0.2620	1	 0.2000	5
2257	190	 0.3065	0	 0.2984	True	-0.2940	3	 0.6000	5
2268	191	 0.3056	0	 0.2627	True	-0.1455	7	 0.6364	11
2285	192	 0.3034	0	 0.3721	True	-0.1082	7	 0.4118	17
2319	193	 0.3019	0	 0.3367	True	-0.0726	22	 0.6471	34
2348	194	 0.3001	0	 0.2776	True	-0.0817	16	 0.5517	29
2360	195	 0.2989	0	 0.2986	True	-0.1367	7	 0.5833	12
2366	196	 0.2989	0	 0.4615	True	-0.2583	4	 0.6667	6
2373	197	 0.2980	0	 0.2824	True	-0.2214	5	 0.7143	7
2394	198	 0.2959	0	 0.2632	True	-0.0938	8	 0.3810	21
2399	199	 0.2953	0	 0.3307	True	-0.2800	3	 0.6000	5
2419	200	 0.2942	0	 0.3121	True	-0.0880	12	 0.6000	20
2444	201	 0.2930	0	 0.2409	True	-0.0904	18	 0.7200	25
2464	202	 0.2924	0	 0.2723	True	-0.0985	14	 0.7000	20
2480	203	 0.2909	0	 0.2947	True	-0.1037	5	 0.3125	16
2492	204	 0.2907	0	 0.2556	True	-0.1475	9	 0.7500	12
2521	205	 0.2880	0	 0.2462	True	-0.0686	11	 0.3793	29
2530	206	 0.2875	0	 0.3522	True	-0.1778	6	 0.6667	9
2545	207	 0.2869	0	 0.2427	True	-0.1127	8	 0.5333	15
2550	208	 0.2863	0	 0.2955	True	-0.3000	3	 0.6000	5
2555	209	 0.2860	0	 0.1987	True	-0.3000	3	 0.6000	5
2567	210	 0.2855	0	 0.2089	True	-0.1383	6	 0.5000	12
2572	211	 0.2855	0	 0.2897	True	-0.2900	3	 0.6000	5
2583	212	 0.2840	0	 0.3244	True	-0.1464	6	 0.5455	11
2588	213	 0.2840	0	 0.3922	True	-0.2620	1	 0.2000	5
2598	214	 0.2838	0	 0.2286	True	-0.1530	4	 0.4000	10
2606	215	 0.2832	0	 0.2690	True	-0.2000	7	 0.8750	8
2627	216	 0.2809	0	 0.2618	True	-0.0857	11	 0.5238	21
2660	217	 0.2795	0	 0.2049	True	-0.0834	24	 0.7273	33
2682	218	 0.2779	0	 0.1931	True	-0.0927	11	 0.5000	22
2696	219	 0.2759	0	 0.1576	True	-0.1336	11	 0.7857	14
2712	220	 0.2740	0	 0.1865	True	-0.1031	6	 0.3750	16
2724	221	 0.2729	0	 0.2514	True	-0.1375	6	 0.5000	12
2729	222	 0.2721	0	 0.1603	True	-0.3140	3	 0.6000	5
2756	223	 0.2702	0	 0.2453	True	-0.0837	17	 0.6296	27
2774	224	 0.2691	0	 0.2033	True	-0.1083	11	 0.6111	18
2779	225	 0.2691	0	 0.1261	True	-0.2900	4	 0.8000	5
2799	226	 0.2680	0	 0.3013	True	-0.0860	8	 0.4000	20
2833	227	 0.2651	0	 0.2994	True	-0.0603	8	 0.2353	34
2838	228	 0.2643	0	 0.2654	True	-0.2800	3	 0.6000	5
2844	229	 0.2638	0	 0.3902	True	-0.2500	4	 0.6667	6
2849	230	 0.2632	0	 0.3058	True	-0.2900	3	 0.6000	5
2854	231	 0.2627	0	 0.1751	True	-0.2940	3	 0.6000	5
2874	232	 0.2619	0	 0.2693	True	-0.0965	5	 0.2500	20
2879	233	 0.2614	0	 0.2107	True	-0.2800	3	 0.6000	5
2902	234	 0.2593	0	 0.2628	True	-0.0974	17	 0.7391	23
2907	235	 0.2585	0	 0.2413	True	-0.2900	3	 0.6000	5
2942	236	 0.2555	0	 0.2118	True	-0.0666	19	 0.5429	35
2947	237	 0.2550	0	 0.3026	True	-0.2800	3	 0.6000	5
2958	238	 0.2539	0	 0.1601	True	-0.1473	6	 0.5455	11
2968	239	 0.2527	0	 0.1848	True	-0.1670	5	 0.5000	10
2987	240	 0.2522	0	 0.2605	True	-0.1090	12	 0.6316	19
2995	241	 0.2517	0	 0.1668	True	-0.1812	3	 0.3750	8
3023	242	 0.2502	0	 0.2070	True	-0.0753	16	 0.5714	28
3028	243	 0.2499	0	 0.1634	True	-0.3000	4	 0.8000	5
3033	244	 0.2499	0	 0.1817	True	-0.2680	1	 0.2000	5
3046	245	 0.2489	0	 0.2502	True	-0.1385	10	 0.7692	13
3055	246	 0.2482	0	 0.4379	True	-0.1689	5	 0.5556	9
3081	247	 0.2472	0	 0.2273	True	-0.0815	14	 0.5385	26
3099	248	 0.2454	0	 0.2473	True	-0.1128	12	 0.6667	18
3122	249	 0.2440	0	 0.2113	True	-0.0996	17	 0.7391	23
3153	250	 0.2430	0	 0.1788	True	-0.0823	22	 0.7097	31
3165	251	 0.2423	0	 0.2528	True	-0.1383	5	 0.4167	12
3194	252	 0.2408	0	 0.1567	True	-0.0755	12	 0.4138	29
3199	253	 0.2403	0	 0.0805	True	-0.3000	4	 0.8000	5
3217	254	 0.2391	0	 0.1894	True	-0.1061	13	 0.7222	18
3222	255	 0.2391	0	 0.1692	True	-0.3100	4	 0.8000	5
3241	256	 0.2384	0	 0.1960	True	-0.1026	13	 0.6842	19
3246	257	 0.2379	0	 0.1180	True	-0.2940	3	 0.6000	5
3263	258	 0.2368	0	 0.1948	True	-0.1188	14	 0.8235	17
3268	259	 0.2365	0	 0.1107	True	-0.2840	2	 0.4000	5
3279	260	 0.2356	0	 0.1330	True	-0.1300	4	 0.3636	11
3310	261	 0.2337	0	 0.1838	True	-0.0803	24	 0.7742	31
3316	262	 0.2332	0	 0.1402	True	-0.2583	5	 0.8333	6
3321	263	 0.2330	0	 0.1143	True	-0.2900	3	 0.6000	5
3326	264	 0.2330	0	 0.1526	True	-0.3020	1	 0.2000	5
3334	265	 0.2328	0	 0.1832	True	-0.2125	7	 0.8750	8
3349	266	 0.2318	0	 0.1983	True	-0.1260	11	 0.7333	15
3371	267	 0.2304	0	 0.1952	True	-0.0986	16	 0.7273	22
3381	268	 0.2298	0	 0.1459	True	-0.1750	7	 0.7000	10
3386	269	 0.2298	0	 0.1328	True	-0.3100	4	 0.8000	5
3391	270	 0.2295	0	 0.2023	True	-0.2800	3	 0.6000	5
3425	271	 0.2270	0	 0.1759	True	-0.0706	20	 0.5882	34
3495	272	 0.2241	0	 0.1865	True	-0.0514	38	 0.5429	70
3500	273	 0.2241	0	 0.2453	True	-0.2900	3	 0.6000	5
3525	274	 0.2230	0	 0.2103	True	-0.0968	22	 0.8800	25
3554	275	 0.2207	0	 0.2425	True	-0.0690	9	 0.3103	29
3568	276	 0.2201	0	 0.1725	True	-0.1179	2	 0.1429	14
3599	277	 0.2192	0	 0.2573	True	-0.0803	24	 0.7742	31
3621	278	 0.2183	0	 0.1612	True	-0.0982	17	 0.7727	22
3626	279	 0.2181	0	 0.1686	True	-0.2900	4	 0.8000	5
3643	280	 0.2172	0	 0.1774	True	-0.0965	8	 0.4706	17
3648	281	 0.2170	0	 0.1332	True	-0.3000	4	 0.8000	5
3653	282	 0.2170	0	 0.2001	True	-0.3000	3	 0.6000	5
3658	283	 0.2170	0	 0.2575	True	-0.3200	4	 0.8000	5
3676	284	 0.2159	0	 0.1624	True	-0.0967	10	 0.5556	18
3684	285	 0.2153	0	 0.1131	True	-0.2062	6	 0.7500	8
3698	286	 0.2142	0	 0.2139	True	-0.1357	10	 0.7143	14
3719	287	 0.2134	0	 0.1867	True	-0.0886	12	 0.5714	21
3763	288	 0.2104	0	 0.1801	True	-0.0566	17	 0.3864	44
3778	289	 0.2098	0	 0.1392	True	-0.1227	12	 0.8000	15
3787	290	 0.2093	0	 0.2431	True	-0.1833	8	 0.8889	9
3821	291	 0.2083	0	 0.1952	True	-0.0782	26	 0.7647	34
3826	292	 0.2083	0	 0.1028	True	-0.2900	4	 0.8000	5
3896	293	 0.2050	0	 0.2058	True	-0.0460	29	 0.4143	70
3917	294	 0.2038	0	 0.1735	True	-0.1019	12	 0.5714	21
3937	295	 0.2032	0	 0.1669	True	-0.0975	11	 0.5500	20
3958	296	 0.2021	0	 0.1395	True	-0.0967	12	 0.5714	21
4017	297	 0.1995	0	 0.1875	True	-0.0624	42	 0.7119	59
4057	298	 0.1981	0	 0.1623	True	-0.0673	27	 0.6750	40
4103	299	 0.1964	0	 0.1511	True	-0.0667	36	 0.7826	46
4110	300	 0.1962	0	 0.0595	True	-0.2143	6	 0.8571	7
4145	301	 0.1950	0	 0.0434	True	-0.0549	5	 0.1429	35
4179	302	 0.1932	0	 0.0427	True	-0.0676	15	 0.4412	34
4184	303	 0.1929	0	 0.0439	True	-0.2900	3	 0.6000	5
4226	304	 0.1915	0	 0.0525	True	-0.0745	37	 0.8810	42
4237	305	 0.1911	0	 0.0336	True	-0.1636	9	 0.8182	11
4251	306	 0.1909	0	 0.0436	True	-0.1236	3	 0.2143	14
4262	307	 0.1904	0	 0.0421	True	-0.1636	8	 0.7273	11
4340	308	 0.1881	0	 0.0356	True	-0.0413	23	 0.2949	78
4347	309	 0.1879	0	 0.0232	True	-0.2100	4	 0.5714	7
4366	310	 0.1872	0	 0.0317	True	-0.1000	10	 0.5263	19
4371	311	 0.1868	0	 0.0350	True	-0.2900	4	 0.8000	5
4376	312	 0.1866	0	 0.0266	True	-0.2800	3	 0.6000	5
4415	313	 0.1853	0	 0.0372	True	-0.0638	18	 0.4615	39
4426	314	 0.1845	0	 0.0370	True	-0.1473	6	 0.5455	11
4437	315	 0.1840	0	 0.0299	True	-0.1382	3	 0.2727	11
4444	316	 0.1838	0	 0.0298	True	-0.1986	3	 0.4286	7
4452	317	 0.1834	0	 0.0521	True	-0.1938	5	 0.6250	8
4457	318	 0.1834	0	 0.0154	True	-0.2900	4	 0.8000	5
4492	319	 0.1823	0	 0.0365	True	-0.0640	13	 0.3714	35
4509	320	 0.1816	0	 0.0440	True	-0.1188	13	 0.7647	17
4555	321	 0.1809	0	 0.0351	True	-0.0615	24	 0.5217	46
4561	322	 0.1805	0	 0.0404	True	-0.2417	4	 0.6667	6
4574	323	 0.1798	0	 0.0217	True	-0.1308	4	 0.3077	13
4598	324	 0.1793	0	 0.0417	True	-0.0875	15	 0.6250	24
4605	325	 0.1789	0	 0.0297	True	-0.2086	2	 0.2857	7
4627	326	 0.1780	0	 0.0340	True	-0.0895	14	 0.6364	22
4644	327	 0.1775	0	 0.0557	True	-0.1006	2	 0.1176	17
4697	328	 0.1754	0	 0.0352	True	-0.0628	29	 0.5472	53
4707	329	 0.1752	0	 0.0235	True	-0.1750	8	 0.8000	10
4721	330	 0.1747	0	 0.0314	True	-0.1429	12	 0.8571	14
4736	331	 0.1743	0	 0.0381	True	-0.1127	4	 0.2667	15
4766	332	 0.1736	0	 0.0332	True	-0.0830	22	 0.7333	30
4785	333	 0.1728	0	 0.0314	True	-0.1163	11	 0.5789	19
4791	334	 0.1722	0	 0.0276	True	-0.2617	3	 0.5000	6
4796	335	 0.1722	0	 0.0218	True	-0.2600	3	 0.6000	5
4807	336	 0.1715	0	 0.0363	True	-0.1636	9	 0.8182	11
4859	337	 0.1705	0	 0.0257	True	-0.0662	44	 0.8462	52
4864	338	 0.1705	0	 0.0275	True	-0.2680	2	 0.4000	5
4890	339	 0.1697	0	 0.0307	True	-0.0938	21	 0.8077	26
4898	340	 0.1692	0	 0.0164	True	-0.2188	7	 0.8750	8
4903	341	 0.1687	0	 0.0432	True	-0.2900	3	 0.6000	5
4976	342	 0.1666	0	 0.0310	True	-0.0495	39	 0.5342	73
4981	343	 0.1665	0	 0.0170	True	-0.2900	3	 0.6000	5
4995	344	 0.1661	0	 0.0254	True	-0.1393	13	 0.9286	14
5000	345	 0.1661	0	 0.0296	True	-0.2900	3	 0.6000	5
5011	346	 0.1660	0	 0.0241	True	-0.1455	7	 0.6364	11
5041	347	 0.1650	0	 0.0314	True	-0.0783	18	 0.6000	30
5076	348	 0.1635	0	 0.0229	True	-0.0697	21	 0.6000	35
5097	349	 0.1627	0	 0.0325	True	-0.1038	19	 0.9048	21
5115	350	 0.1622	0	 0.0231	True	-0.0922	3	 0.1667	18
5139	351	 0.1617	0	 0.0438	True	-0.0942	19	 0.7917	24
5160	352	 0.1609	0	 0.0328	True	-0.1057	17	 0.8095	21
5182	353	 0.1603	0	 0.0400	True	-0.1005	16	 0.7273	22
5201	354	 0.1596	0	 0.0278	True	-0.1042	12	 0.6316	19
5219	355	 0.1593	0	 0.0340	True	-0.1083	12	 0.6667	18
5242	356	 0.1582	0	 0.0428	True	-0.0987	18	 0.7826	23
5250	357	 0.1576	0	 0.0376	True	-0.1963	5	 0.6250	8
5308	358	 0.1558	0	 0.0320	True	-0.0578	38	 0.6552	58
5347	359	 0.1540	0	 0.0268	True	-0.0721	30	 0.7692	39
5354	360	 0.1532	0	 0.0210	True	-0.2214	5	 0.7143	7
5367	361	 0.1529	0	 0.0192	True	-0.1369	6	 0.4615	13
5372	362	 0.1526	0	 0.0416	True	-0.2900	4	 0.8000	5
5378	363	 0.1521	0	 0.0186	True	-0.2433	1	 0.1667	6
5399	364	 0.1515	0	 0.0277	True	-0.0981	15	 0.7143	21
5430	365	 0.1511	0	 0.0339	True	-0.0842	27	 0.8710	31
5461	366	 0.1506	0	 0.0323	True	-0.0781	18	 0.5806	31
5490	367	 0.1502	0	 0.0283	True	-0.0807	24	 0.8276	29
5523	368	 0.1491	0	 0.0302	True	-0.0800	25	 0.7576	33
5537	369	 0.1488	0	 0.0359	True	-0.1250	7	 0.5000	14
5552	370	 0.1482	0	 0.0243	True	-0.1227	5	 0.3333	15
5566	371	 0.1478	0	 0.0232	True	-0.1264	9	 0.6429	14
5572	372	 0.1475	0	 0.0159	True	-0.2450	3	 0.5000	6
5585	373	 0.1469	0	 0.0539	True	-0.1192	4	 0.3077	13
5594	374	 0.1465	0	 0.0220	True	-0.1644	2	 0.2222	9
5647	375	 0.1457	0	 0.0269	True	-0.0554	32	 0.6038	53
5694	376	 0.1450	0	 0.0259	True	-0.0626	30	 0.6383	47
5709	377	 0.1447	0	 0.0182	True	-0.1100	2	 0.1333	15
5735	378	 0.1446	0	 0.0218	True	-0.0935	22	 0.8462	26
5746	379	 0.1440	0	 0.0143	True	-0.1418	2	 0.1818	11
5825	380	 0.1426	0	 0.0262	True	-0.0508	46	 0.5823	79
